12734;MAFRA;06/07/2020;493
12735;BRUSQUE;06/07/2020;493
12736;BLUMENAU;06/07/2020;493
12737;MEIO OESTE;06/07/2020;493
12738;REUNIDAS;06/07/2020;5219
12739;BAUER CARGAS;06/07/2020;121066
12740;BALNEARIO CAMBORIU;06/07/2020;5834
12741;ITAJAI;06/07/2020;5834
12742;PALHOCA;06/07/2020;493
12743;TUBARAO;06/07/2020;493
12744;F.P. CENTRO;06/07/2020;493
12745;SAO JOSE;06/07/2020;493
12746;BLUMENAU;06/07/2020;493
12747;REUNIDAS;07/07/2020;5219
12748;BAUER CARGAS;07/07/2020;121067
12749;BALNEARIO CAMBORIU;07/07/2020;5834
12750;ARARANGUA;07/07/2020;493
12751;SAO JOSE;07/07/2020;493
12752;F.P. CENTRO;07/07/2020;493
12753;JOINVILLE;07/07/2020;493
12754;BLUMENAU;07/07/2020;493
12755;REUNIDAS;08/07/2020;5219
12756;BAUER CARGAS;08/07/2020;121067
12757;JARAGUA DO SUL;08/07/2020;5834
12758;SAO JOSE;08/07/2020;493
12759;F.P. NORTE;08/07/2020;493
12760;PORTO BELO;08/07/2020;493
12761;BLUMENAU;08/07/2020;493
12762;REUNIDAS;09/07/2020;5219
12763;BAUER CARGAS;09/07/2020;121067
12764;BALNEARIO CAMBORIU;09/07/2020;5834
12765;ITAJAI;09/07/2020;5834
12766;F.P. CENTRO;09/07/2020;493
12767;F.P. SUL;09/07/2020;493
12768;RIO DO SUL;09/07/2020;493
12769;SAO FRANCISCO;09/07/2020;493
12770;JOINVILLE;09/07/2020;493
12771;REUNIDAS;10/07/2020;5219
12772;BAUER CARGAS;10/07/2020;121067
12773;MAFRA;13/07/2020;493
12774;BRUSQUE;13/07/2020;493
12775;BLUMENAU;13/07/2020;493
12776;MEIO OESTE;13/07/2020;493
12777;LAGES;13/07/2020;493
12778;REUNIDAS;13/07/2020;5219
12779;BAUER CARGAS;13/07/2020;121066
12780;BALNEARIO CAMBORIU;13/07/2020;5834
12781;ITAJAI;13/07/2020;5834
12782;PALHOCA;13/07/2020;493
12783;TUBARAO;13/07/2020;493
12784;F.P. CENTRO;13/07/2020;493
12785;SAO JOSE;13/07/2020;493
12786;BLUMENAU;13/07/2020;493
12787;REUNIDAS;14/07/2020;5219
12788;BAUER CARGAS;14/07/2020;121067
12789;BALNEARIO CAMBORIU;14/07/2020;5834
12790;ARARANGUA;14/07/2020;493
12791;SAO JOSE;14/07/2020;493
12792;F.P. CENTRO;14/07/2020;493
12793;JOINVILLE;14/07/2020;493
12794;BLUMENAU;14/07/2020;493
12795;REUNIDAS;15/07/2020;5219
12796;BAUER CARGAS;15/07/2020;121067
12797;JARAGUA DO SUL;15/07/2020;5834
12798;SAO JOSE;15/07/2020;493
12799;F.P. NORTE;15/07/2020;493
12800;PORTO BELO;15/07/2020;493
12801;BLUMENAU;15/07/2020;493
12802;REUNIDAS;16/07/2020;5219
12803;BAUER CARGAS;16/07/2020;121067
12804;BALNEARIO CAMBORIU;16/07/2020;5834
12805;ITAJAI;16/07/2020;5834
12806;F.P. CENTRO;16/07/2020;493
12807;F.P. SUL;16/07/2020;493
12808;RIO DO SUL;16/07/2020;493
12809;SAO FRANCISCO;16/07/2020;493
12810;JOINVILLE;16/07/2020;493
12811;REUNIDAS;17/07/2020;5219
12812;BAUER CARGAS;17/07/2020;121067
12813;MAFRA;20/07/2020;493
12814;BRUSQUE;20/07/2020;493
12815;BLUMENAU;20/07/2020;493
12816;MEIO OESTE;20/07/2020;493
12817;REUNIDAS;20/07/2020;5219
12818;BAUER CARGAS;20/07/2020;121066
12819;BALNEARIO CAMBORIU;20/07/2020;5834
12820;ITAJAI;20/07/2020;5834
12821;PALHOCA;20/07/2020;493
12822;TUBARAO;20/07/2020;493
12823;F.P. CENTRO;20/07/2020;493
12824;SAO JOSE;20/07/2020;493
12825;BLUMENAU;20/07/2020;493
12826;REUNIDAS;21/07/2020;5219
12827;BAUER CARGAS;21/07/2020;121067
12828;BALNEARIO CAMBORIU;21/07/2020;5834
12829;ARARANGUA;21/07/2020;493
12830;SAO JOSE;21/07/2020;493
12831;F.P. CENTRO;21/07/2020;493
12832;JOINVILLE;21/07/2020;493
12833;BLUMENAU;21/07/2020;493
12834;REUNIDAS;22/07/2020;5219
12835;BAUER CARGAS;22/07/2020;121067
12836;JARAGUA DO SUL;22/07/2020;5834
12837;SAO JOSE;22/07/2020;493
12838;F.P. NORTE;22/07/2020;493
12839;PORTO BELO;22/07/2020;493
12840;BLUMENAU;22/07/2020;493
12841;REUNIDAS;23/07/2020;5219
12842;BAUER CARGAS;23/07/2020;121067
12843;BALNEARIO CAMBORIU;23/07/2020;5834
12844;ITAJAI;23/07/2020;5834
12845;F.P. CENTRO;23/07/2020;493
12846;F.P. SUL;23/07/2020;493
12847;RIO DO SUL;23/07/2020;493
12848;SAO FRANCISCO;23/07/2020;493
12849;JOINVILLE;23/07/2020;493
12850;REUNIDAS;24/07/2020;5219
12851;BAUER CARGAS;24/07/2020;121067
12852;MAFRA;27/07/2020;493
12853;BRUSQUE;27/07/2020;493
12854;BLUMENAU;27/07/2020;493
12855;MEIO OESTE;27/07/2020;493
12856;LAGES;27/07/2020;493
12857;REUNIDAS;27/07/2020;5219
12858;BAUER CARGAS;27/07/2020;121066
12859;BALNEARIO CAMBORIU;27/07/2020;5834
12860;ITAJAI;27/07/2020;5834
12861;PALHOCA;27/07/2020;493
12862;TUBARAO;27/07/2020;493
12863;F.P. CENTRO;27/07/2020;493
12864;SAO JOSE;27/07/2020;493
12865;BLUMENAU;27/07/2020;493
12866;REUNIDAS;28/07/2020;5219
12867;BAUER CARGAS;28/07/2020;121067
12868;BALNEARIO CAMBORIU;28/07/2020;5834
12869;ARARANGUA;28/07/2020;493
12870;SAO JOSE;28/07/2020;493
12871;F.P. CENTRO;28/07/2020;493
12872;JOINVILLE;28/07/2020;493
12873;BLUMENAU;28/07/2020;493
12874;REUNIDAS;29/07/2020;5219
12875;BAUER CARGAS;29/07/2020;121067
12876;JARAGUA DO SUL;29/07/2020;5834
12877;SAO JOSE;29/07/2020;493
12878;F.P. NORTE;29/07/2020;493
12879;PORTO BELO;29/07/2020;493
12880;BLUMENAU;29/07/2020;493
12881;REUNIDAS;30/07/2020;5219
12882;BAUER CARGAS;30/07/2020;121067
12883;BALNEARIO CAMBORIU;30/07/2020;5834
12884;ITAJAI;30/07/2020;5834
12885;F.P. CENTRO;30/07/2020;493
12886;F.P. SUL;30/07/2020;493
12887;RIO DO SUL;30/07/2020;493
12888;SAO FRANCISCO;30/07/2020;493
12889;JOINVILLE;30/07/2020;493
12890;REUNIDAS;31/07/2020;5219
12891;BAUER CARGAS;31/07/2020;121067
12892;MAFRA;03/08/2020;493
12893;BRUSQUE;03/08/2020;493
12894;BLUMENAU;03/08/2020;493
12895;MEIO OESTE;03/08/2020;493
12897;REUNIDAS;03/08/2020;5219
12898;BAUER CARGAS;03/08/2020;121066
12899;BALNEARIO CAMBORIU;03/08/2020;5834
12900;ITAJAI;03/08/2020;5834
12901;PALHOCA;03/08/2020;493
12902;TUBARAO;03/08/2020;493
12903;F.P. CENTRO;03/08/2020;493
12904;SAO JOSE;03/08/2020;493
12905;BLUMENAU;03/08/2020;493
12906;REUNIDAS;04/08/2020;5219
12907;BAUER CARGAS;04/08/2020;121067
12908;BALNEARIO CAMBORIU;04/08/2020;5834
12909;ARARANGUA;04/08/2020;493
12910;SAO JOSE;04/08/2020;493
12911;F.P. CENTRO;04/08/2020;493
12912;JOINVILLE;04/08/2020;493
12913;BLUMENAU;04/08/2020;493
12914;REUNIDAS;05/08/2020;5219
12915;BAUER CARGAS;05/08/2020;121067
12916;JARAGUA DO SUL;05/08/2020;5834
12917;SAO JOSE;05/08/2020;493
12918;F.P. NORTE;05/08/2020;493
12919;PORTO BELO;05/08/2020;493
12920;BLUMENAU;05/08/2020;493
12921;REUNIDAS;06/08/2020;5219
12922;BAUER CARGAS;06/08/2020;121067
12923;BALNEARIO CAMBORIU;06/08/2020;5834
12924;ITAJAI;06/08/2020;5834
12925;F.P. CENTRO;06/08/2020;493
12926;F.P. SUL;06/08/2020;493
12927;RIO DO SUL;06/08/2020;493
12928;SAO FRANCISCO;06/08/2020;493
12929;JOINVILLE;06/08/2020;493
12930;REUNIDAS;07/08/2020;5219
